entity_name,attribute_name,delta_lake_type,hive_type,dictionary_type,type_match_delta_hive,in_delta,in_hive,in_dictionary,all_present
party_address,country_code,STRING,STRING,Y,Y,Y,N,N
party_address,effective_date,DATE,,NA,Y,N,N,N
party_address,end_date,DATE,,NA,Y,N,N,N
party_address,party_id,STRING,STRING,Y,Y,Y,N,N
party_address,postal_code,STRING,STRING,Y,Y,Y,N,N
party_address,state_province,STRING,STRING,Y,Y,Y,N,N
party_classification,_created_at,TIMESTAMP,,NA,Y,N,N,N
party_classification,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party_classification,classification_id,STRING,STRING,Y,Y,Y,N,N
party_classification,classification_scheme,STRING,STRING,Y,Y,Y,N,N
party_classification,classification_value,STRING,STRING,Y,Y,Y,N,N
party_classification,effective_date,DATE,DATE,Y,Y,Y,N,N
party_classification,end_date,DATE,DATE,Y,Y,Y,N,N
party_classification,party_id,STRING,STRING,Y,Y,Y,N,N
party_identifier,_created_at,TIMESTAMP,,NA,Y,N,N,N
party_identifier,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party_identifier,effective_date,DATE,DATE,Y,Y,Y,N,N
party_identifier,end_date,DATE,DATE,Y,Y,Y,N,N
party_identifier,id_type,STRING,STRING,Y,Y,Y,N,N
party_identifier,id_value,STRING,STRING,Y,Y,Y,N,N
party_identifier,identifier_id,STRING,STRING,Y,Y,Y,N,N
party_identifier,is_primary,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
party_identifier,issuing_authority,STRING,STRING,Y,Y,Y,N,N
party_identifier,party_id,STRING,STRING,Y,Y,Y,N,N
party_relationship,_created_at,TIMESTAMP,,NA,Y,N,N,N
party_relationship,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party_relationship,child_party_role_id,STRING,STRING,Y,Y,Y,N,N
party_relationship,effective_date,DATE,DATE,Y,Y,Y,N,N
party_relationship,end_date,DATE,DATE,Y,Y,Y,N,N
party_relationship,ownership_percentage,"DECIMAL(5,2)","DECIMAL(5,2)",Y,Y,Y,N,N
party_relationship,parent_party_role_id,STRING,STRING,Y,Y,Y,N,N
party_relationship,relationship_id,STRING,STRING,Y,Y,Y,N,N
party_relationship,relationship_status,STRING,STRING,Y,Y,Y,N,N
party_relationship,relationship_type,STRING,STRING,Y,Y,Y,N,N
party_role,_created_at,TIMESTAMP,,NA,Y,N,N,N
party_role,_updated_at,TIMESTAMP,,NA,Y,N,N,N
party_role,desk,NAME,NAME,Y,Y,Y,N,N
party_role,effective_date,DATE,DATE,Y,Y,Y,N,N
party_role,end_date,DATE,DATE,Y,Y,Y,N,N
party_role,party_id,STRING,STRING,Y,Y,Y,N,N
party_role,party_role_id,STRING,STRING,Y,Y,Y,N,N
party_role,role_context,STRING,STRING,Y,Y,Y,N,N
party_role,role_status,STRING,STRING,Y,Y,Y,N,N
party_role,role_type,STRING,STRING,Y,Y,Y,N,N
party_role,trading,FLOOR,FLOOR,Y,Y,Y,N,N
quote_event,_created_at,TIMESTAMP,,NA,Y,N,N,N
quote_event,_updated_at,TIMESTAMP,,NA,Y,N,N,N
quote_event,ask_price,"DECIMAL(18,8)","DECIMAL(18,8)",DECIMAL,Y,Y,Y,Y,Y
quote_event,ask_qty,"DECIMAL(18,4)","DECIMAL(18,4)",DECIMAL,Y,Y,Y,Y,Y
quote_event,asset_class,STRING,STRING,Y,Y,Y,N,N
quote_event,bid_price,"DECIMAL(18,8)","DECIMAL(18,8)",DECIMAL,Y,Y,Y,Y,Y
quote_event,bid_qty,"DECIMAL(18,4)","DECIMAL(18,4)",DECIMAL,Y,Y,Y,Y,Y
quote_event,event_date,DATE,,NA,Y,N,N,N
quote_event,event_timestamp,TIMESTAMP,TIMESTAMP,TIMESTAMP,Y,Y,Y,Y,Y
quote_event,ingestion_ts,TIMESTAMP,TIMESTAMP,Y,Y,Y,N,N
quote_event,instrument_id,STRING,STRING,Y,Y,Y,N,N
quote_event,nbbo_indicator,BOOLEAN,BOOLEAN,Y,Y,Y,N,N
quote_event,quote_condition,STRING,STRING,Y,Y,Y,N,N
quote_event,quote_event_id,STRING,STRING,STRING,Y,Y,Y,Y,Y
